,outward_code_x,dist_centres,distance,OrderID,WebsiteID,OrderDate,Status,PaymentOption,Courier,ProductsExVAT,DeliveryExVAT,DateDespatched,DeliveryCost,country,Weight_per_line,Volume_per_line_m3,Pallet_per_line,id,outcode,latitude,longitude
1072,WS15,Midlands,29.8,2289357,543690,2023-04-12 10:05:31.427,Dispatched,On Account,DX Express,162.18,0.0,2023-04-12,10.19,United Kingdom,30.08,0.08107290476190476,0.059176587301587306,2915,WS15,52.765303,-1.911238
1073,LE2,Midlands,24.61,2293671,544359,2023-04-17 12:36:02.823,Dispatched,On Account,DX Express,18.41,7.18,2023-04-17,6.77,United Kingdom,11.3,0.022815,0.013888888888888888,1463,LE2,52.603876,-1.092301
1074,WV16,Midlands,39.87,2295086,544439,2023-04-18 12:46:22.913,Dispatched,On Account,MFS,487.98,0.0,2023-04-18,67.54,United Kingdom,318.12,1.76658,1.2777777777777777,2931,WV16,52.507071,-2.487783
1075,WV16,Midlands,39.87,2297326,544439,2023-04-20 09:35:08.913,Dispatched,On Account,DX Express,298.8,0.0,2023-04-20,12.65,United Kingdom,38.4,0.12186,0.06944444444444445,2931,WV16,52.507071,-2.487783
1076,B3,Midlands,15.74,2295627,544479,2023-04-18 16:42:58.483,Dispatched,On Account,MFS,441.45,0.0,2023-04-18,34.46,United Kingdom,123.1,0.191,0.20526315789473684,65,B3,52.480608,-1.903612
1077,B12,Midlands,15.17,2277959,544703,2023-03-29 09:15:05.753,Dispatched,Payment Gateway,DX Express,111.06,0.0,2023-03-29,6.8,United Kingdom,17.16,0.041428571428571426,0.0273478835978836,47,B12,52.463585,-1.900077
1078,B12,Midlands,15.17,2298023,544703,2023-04-20 14:46:00.033,Dispatched,Payment Gateway,DX Freight,171.6,0.0,2023-04-20,24.79,United Kingdom,55.25,0.08374999999999999,0.07142857142857142,47,B12,52.463585,-1.900077
1079,OX25,Midlands,36.52,2288208,544919,2023-04-11 11:57:39.103,Dispatched,Payment Gateway,DX Freight,32.2,12.23,2023-04-11,10.92,United Kingdom,4.5,0.4704,0.25,1937,OX25,51.908621,-1.206123
1080,B50,Midlands,19.09,2284305,545118,2023-04-04 15:12:51.880,Dispatched,On Account,MFS,964.99,0.0,2023-04-05,98.28,United Kingdom,395.94,3.11489,2.3799242424242424,86,B50,52.175362,-1.844343
1081,B50,Midlands,19.09,2298245,545118,2023-04-20 16:23:47.690,Dispatched,On Account,MFS,318.95,0.0,2023-04-20,34.46,United Kingdom,163.58,1.3988720000000001,1.0268547273982056,86,B50,52.175362,-1.844343
1082,NN3,Midlands,31.33,2292425,545359,2023-04-14 14:45:45.483,Dispatched,Paypal,DX Freight,124.56,0.0,2023-04-14,36.34,United Kingdom,85.2,0.171108,0.16666666666666666,1836,NN3,52.269154,-0.845762
1083,CV21,Midlands,8.72,2290912,545404,2023-04-13 11:50:48.997,Dispatched,On Account,DX Express,218.73,0.0,2023-04-13,11.43,United Kingdom,34.54,0.08468400000000001,0.05635495744191396,584,CV21,52.347041,-1.366452
1084,CV37,Midlands,15.77,2297676,545973,2023-04-20 11:55:42.597,Dispatched,On Account,DX Freight,190.78,0.0,2023-04-20,15.16,United Kingdom,30.32,2.829209523809524,1.5049861973775016,594,CV37,52.180784,-1.708463
1085,DE14,Midlands,28.46,2284021,545979,2023-04-04 13:21:35.730,Dispatched,On Account,DX Express,128.25,0.0,2023-04-04,8.66,United Kingdom,25.84,0.18625999999999998,0.09841511439684955,648,DE14,52.800485,-1.6229
1086,MK46,Midlands,39.94,2294019,546004,2023-04-17 15:04:39.077,Dispatched,On Account,MFS,259.31,0.0,2023-04-18,39.15,United Kingdom,108.24,0.44487,0.39754689754689754,1684,MK46,52.15748,-0.695984
1087,NG8,Midlands,42.25,2284231,546053,2023-04-04 14:47:37.680,Dispatched,Payment Gateway,DX Freight,282.38,0.0,2023-04-04,22.19,United Kingdom,48.44,4.711619047619047,2.5063492063492063,1820,NG8,52.964498,-1.213406
1088,WS12,Midlands,29.13,2285876,546426,2023-04-05 16:58:50.703,Dispatched,On Account,DX Freight,162.55,0.0,2023-04-06,23.73,United Kingdom,52.25,0.1665,0.03333333333333333,2912,WS12,52.717575,-1.997868
1089,CV31,Midlands,8.61,2275955,546661,2023-03-27 14:14:01.663,Dispatched,On Account,DX Freight,41.87,12.34,2023-03-27,11.02,United Kingdom,16.85,0.07399,0.11904761904761904,588,CV31,52.269384,-1.511554
1090,CV31,Midlands,8.61,2285707,546661,2023-04-05 15:44:24.507,Dispatched,On Account,DX Express,46.43,7.2,2023-04-05,6.79,United Kingdom,15.219999999999999,0.12111999999999999,0.10714285714285714,588,CV31,52.269384,-1.511554
1091,DY2,Midlands,23.19,2275973,546754,2023-03-27 14:18:57.853,Dispatched,Payment Gateway,MFS,561.34,0.0,2023-03-27,34.46,United Kingdom,172.2,1.080472,1.0734686769169528,762,DY2,52.492336,-2.085178
1092,DY2,Midlands,23.19,2290559,546754,2023-04-13 09:18:06.467,Dispatched,Payment Gateway,MFS,430.46,0.0,2023-04-13,34.46,United Kingdom,152.45,0.6211,0.5908189033189033,762,DY2,52.492336,-2.085178
1093,CV47,Midlands,14.23,2282988,546934,2023-04-03 16:08:05.117,Dispatched,On Account,MFS,230.8,0.0,2023-04-03,34.46,United Kingdom,116.0,0.32,0.07142857142857142,596,CV47,52.2253,-1.358965
1094,CV47,Midlands,14.23,2290705,546934,2023-04-13 10:27:08.237,Dispatched,On Account,DX Express,119.52,0.0,2023-04-13,6.77,United Kingdom,15.36,0.048743999999999996,0.027777777777777776,596,CV47,52.2253,-1.358965
1095,B35,Midlands,13.05,2290144,547049,2023-04-12 15:39:31.857,Dispatched,Payment Gateway,DX Express,22.76,7.18,2023-04-12,6.77,United Kingdom,4.53,0.0065,0.005813953488372093,71,B35,52.51832,-1.788507
1096,LE67,Midlands,24.16,2284278,547086,2023-04-04 15:02:49.607,Dispatched,On Account,DX Freight,250.36,0.0,2023-04-04,24.51,United Kingdom,54.82000000000001,0.3316,0.328125,1472,LE67,52.716169,-1.352162
1097,MK41,Midlands,49.7,2293394,547099,2023-04-17 11:01:47.230,Dispatched,On Account,DX Freight,363.65,0.0,2023-04-17,29.41,United Kingdom,67.57,0.418612,0.3863888888888889,1679,MK41,52.163786,-0.444731
1098,ST11,Midlands,45.1,2291629,547414,2023-04-13 18:06:04.447,Dispatched,Payment Gateway,DX Freight,161.28,0.0,2023-04-14,19.78,United Kingdom,42.82,1.0195085714285714,0.5928571428571429,2523,ST11,52.967,-2.065
1099,WS7,Midlands,23.87,2281949,548359,2023-04-03 09:27:55.087,Dispatched,Payment Gateway,DX Express,49.72,7.21,2023-04-03,6.8,United Kingdom,8.9,0.05035,0.05545454545454546,2921,WS7,52.676906,-1.877815
1100,ST18,Midlands,37.11,2279944,548421,2023-03-30 14:07:16.767,Dispatched,On Account,DX Express,169.1,0.0,2023-03-30,6.8,United Kingdom,5.0,0.045,0.024154589371980676,2530,ST18,52.823328,-2.084043
1101,ST18,Midlands,37.11,2282709,548421,2023-04-03 14:27:32.340,Dispatched,On Account,DX Express,7.82,7.21,2023-04-03,6.8,United Kingdom,0.3,0.0,0.002403846153846154,2530,ST18,52.823328,-2.084043
1102,CV7,Midlands,4.32,2281172,548577,2023-03-31 15:08:13.523,Dispatched,Payment Gateway,DX Express,88.08,7.21,2023-03-31,6.8,United Kingdom,15.99,0.146074,0.09201388888888888,599,CV7,52.446239,-1.514981
1103,B62,Midlands,20.8,2289131,548595,2023-04-12 05:56:38.480,Dispatched,On Account,DX Express,60.36,7.18,2023-04-12,6.77,United Kingdom,18.72,0.0528,0.03125,90,B62,52.439416,-2.047562
1104,NN16,Midlands,37.18,2292005,548876,2023-04-14 11:11:00.933,Dispatched,Payment Gateway,DX Express,80.2,9.16,2023-04-14,8.64,United Kingdom,26.0,0.034999999999999996,0.03333333333333333,1831,NN16,52.416547,-0.679679
1105,B13,Midlands,13.93,2283517,549050,2023-04-04 10:01:25.627,Dispatched,Payment Gateway,DX Freight,77.93,14.88,2023-04-04,13.29,United Kingdom,25.41,0.346275,0.1468253968253968,48,B13,52.43701,-1.882258
1106,NN7,Midlands,30.33,2286491,549253,2023-04-06 12:45:24.460,Dispatched,On Account,DX Freight,128.58,0.0,2023-04-06,15.61,United Kingdom,31.4,0.5126,0.4666666666666667,1840,NN7,52.219249,-0.89951
1107,NN6,Midlands,25.95,2275266,549265,2023-03-27 09:30:00.423,Dispatched,On Account,DX Freight,554.32,0.0,2023-03-27,19.17,United Kingdom,40.65,0.211548,0.19873015873015873,1839,NN6,52.337401,-0.951797
1108,NG15,Midlands,48.45,2283185,549401,2023-04-03 19:09:54.370,Dispatched,Payment Gateway,DX Freight,282.27,0.0,2023-04-04,23.45,United Kingdom,51.8,0.43325600000000003,1.0452380952380953,1798,NG15,53.05603,-1.196679
1109,GL56,Midlands,28.52,2276016,549425,2023-03-27 14:37:13.157,Dispatched,On Account,MFS,585.66,0.0,2023-03-27,76.73,United Kingdom,305.20000000000005,2.755845142857143,2.0259920634920636,1031,GL56,51.988847,-1.716892
1110,GL56,Midlands,28.52,2286065,549425,2023-04-06 08:48:12.373,Dispatched,On Account,MFS,721.77,0.0,2023-04-06,111.65,United Kingdom,440.58,4.06686,3.0,1031,GL56,51.988847,-1.716892
1111,GL56,Midlands,28.52,2290544,549425,2023-04-13 09:10:52.263,Dispatched,On Account,DX Express,42.66,7.18,2023-04-13,6.77,United Kingdom,10.36,0.022857142857142857,0.01904761904761905,1031,GL56,51.988847,-1.716892
1112,GL56,Midlands,28.52,2291100,549425,2023-04-13 13:20:09.467,Dispatched,On Account,MFS,481.18,0.0,2023-04-13,76.73,United Kingdom,293.72,2.71124,2.0,1031,GL56,51.988847,-1.716892
1113,LE16,Midlands,30.21,2291540,549455,2023-04-13 16:31:44.557,Dispatched,Payment Gateway,DX Freight,24.1,12.23,2023-04-13,10.92,United Kingdom,4.2,0.25,0.25,1459,LE16,52.493364,-0.863487
1114,NN18,Midlands,36.9,2286899,549887,2023-04-06 16:25:13.803,Dispatched,Paypal,DX Freight,79.4,12.29,2023-04-06,10.97,United Kingdom,18.0,0.4026,0.20833333333333334,1833,NN18,52.477116,-0.696431
1115,B64,Midlands,22.19,2276709,550225,2023-03-28 10:13:57.227,Dispatched,On Account,MFS,339.6,0.0,2023-03-29,34.46,United Kingdom,100.0,0.08436,0.15625,92,B64,52.474398,-2.069161
1116,B64,Midlands,22.19,2287685,550225,2023-04-11 05:35:00.927,Dispatched,On Account,DX Freight,337.72,0.0,2023-04-21,25.28,United Kingdom,57.0,0.3406,0.3503336940836941,92,B64,52.474398,-2.069161
1117,DE7,Midlands,41.05,2276127,550764,2023-03-27 15:26:00.090,Dispatched,Payment Gateway,DX Freight,179.7,0.0,2023-03-27,36.65,United Kingdom,85.2,0.22074,0.1388888888888889,662,DE7,52.970977,-1.352887
1118,B11,Midlands,13.16,2277909,550842,2023-03-29 08:42:18.733,Dispatched,Payment Gateway,MFS,1479.56,0.0,2023-03-29,162.16,United Kingdom,761.78,7.77405,5.0,46,B11,52.458409,-1.852449
1119,TF6,Midlands,48.04,2282219,550862,2023-04-03 11:06:38.973,Dispatched,Payment Gateway,MFS,346.2,0.0,2023-04-03,39.15,United Kingdom,127.89999999999999,2.7342999999999997,0.9257575757575758,2645,TF6,52.735,-2.554
1120,WS14,Midlands,20.78,2289450,550957,2023-04-12 10:44:08.937,Dispatched,"Cheque, BACS or pro-forma",Split,698.11,0.0,2023-04-13,55.01,United Kingdom,285.06,5.723599,3.2685185185185186,2914,WS14,52.646531,-1.819554
1121,CV37,Midlands,15.77,2286603,551511,2023-04-06 13:56:22.250,Dispatched,On Account,Split,408.09,0.0,2023-04-06,45.43,United Kingdom,145.08,2.1117,1.4285714285714286,594,CV37,52.180784,-1.708463
1122,CV37,Midlands,15.77,2294473,551511,2023-04-18 08:26:29.500,Dispatched,On Account,DX Freight,706.82,0.0,2023-04-18,27.48,United Kingdom,97.18,0.5252542857142858,0.45750962000962,594,CV37,52.180784,-1.708463
1123,TF1,Midlands,44.79,2284938,551725,2023-04-05 10:09:52.487,Dispatched,"Cheque, BACS or pro-forma",DX Freight,465.0,0.0,2023-04-06,26.44,United Kingdom,60.0,11.301359999999999,7.5,2636,TF1,52.70311,-2.494334
1124,TF1,Midlands,44.79,2284948,551725,2023-04-05 10:13:25.993,Dispatched,"Cheque, BACS or pro-forma",MFS,1219.87,0.0,2023-04-05,39.15,United Kingdom,224.39999999999998,0.82426,0.4171432461873638,2636,TF1,52.70311,-2.494334
1125,CV5,Midlands,2.34,2288292,552101,2023-04-11 12:32:15.453,Dispatched,On Account,MFS,1060.2,0.0,2023-04-11,98.28,United Kingdom,684.0,4.103999999999999,3.0,597,CV5,52.424186,-1.562449
1126,SY8,Midlands,48.36,2284980,552135,2023-04-05 10:30:27.847,Dispatched,On Account,MFS,719.47,0.0,2023-04-05,109.83,United Kingdom,225.91,1.62526,1.1123750000000001,2595,SY8,52.368745,-2.706694
1127,NG6,Midlands,45.34,2289548,552236,2023-04-12 11:24:57.790,Dispatched,On Account,DX Express,40.68,7.18,2023-04-12,6.77,United Kingdom,8.46,0.021852,0.009523809523809525,1817,NG6,53.005886,-1.185541
1128,B24,Midlands,14.23,2281048,552275,2023-03-31 14:01:56.180,Dispatched,On Account,MFS,322.9,0.0,2023-03-31,34.46,United Kingdom,125.2,0.33640000000000003,0.4166666666666667,59,B24,52.518251,-1.825529
1129,NG5,Midlands,46.14,2281838,552443,2023-04-03 08:19:06.493,Dispatched,On Account,DX Freight,365.76,0.0,2023-04-03,31.6,United Kingdom,72.02,2.13598,0.8611111111111112,1816,NG5,53.008817,-1.145227
1130,DY10,Midlands,26.73,2290071,552499,2023-04-12 15:07:27.630,Dispatched,"Cheque, BACS or pro-forma",DX Freight,232.0,0.0,2023-04-21,18.63,United Kingdom,40.0,0.55464,0.4444444444444444,757,DY10,52.374841,-2.194016
1131,B24,Midlands,14.23,2293752,552587,2023-04-17 13:12:33.673,Dispatched,Paypal,DX Express,102.02,0.0,2023-04-17,8.01,United Kingdom,23.560000000000002,0.03495,0.03266666666666666,59,B24,52.518251,-1.825529
1132,WV14,Midlands,24.71,2282042,553098,2023-04-03 09:58:09.167,Dispatched,On Account,MFS,187.2,0.0,2023-04-03,34.46,United Kingdom,85.2,0.22074,0.1388888888888889,2929,WV14,52.558796,-2.078621
1133,LE67,Midlands,24.16,2292543,553248,2023-04-14 15:49:12.523,Dispatched,Payment Gateway,DX Express,52.44,7.5,2023-04-14,7.08,United Kingdom,20.98,0.19366,0.14285714285714285,1472,LE67,52.716169,-1.352162
1134,HP18,Midlands,47.78,2277207,553476,2023-03-28 13:18:11.473,Dispatched,On Account,MFS,1592.24,19.99,2023-03-28,85.78,United Kingdom,488.04,2.4621,1.856060606060606,1118,HP18,51.821403,-0.920622
1135,HP18,Midlands,47.78,2295418,553476,2023-04-18 15:07:30.880,Dispatched,On Account,MFS,720.6,19.99,2023-04-18,85.78,United Kingdom,184.20000000000002,1.0078749999999999,1.1136363636363635,1118,HP18,51.821403,-0.920622
1136,HP18,Midlands,47.78,2296337,553476,2023-04-19 11:59:22.513,Dispatched,On Account,DX Freight,344.4,19.99,2023-04-19,18.24,United Kingdom,38.2,1.3335000000000001,0.8333333333333334,1118,HP18,51.821403,-0.920622
1137,NG16,Midlands,46.27,2290160,553525,2023-04-12 15:44:54.750,Dispatched,Paypal,DX Freight,237.54,0.0,2023-04-12,34.03,United Kingdom,79.44,0.20228000000000002,0.175,1799,NG16,53.038356,-1.281711
1138,HP18,Midlands,47.78,2285319,553720,2023-04-05 12:58:50.363,Dispatched,Payment Gateway,DX Freight,144.0,0.0,2023-04-05,33.02,United Kingdom,76.68,0.19440000000000002,0.15,1118,HP18,51.821403,-0.920622
1139,NN11,Midlands,19.77,2293838,553785,2023-04-17 13:48:56.737,Dispatched,On Account,MFS,671.08,0.0,2023-04-17,39.15,United Kingdom,113.87,0.8495584761904762,0.5477309523809524,1826,NN11,52.217508,-1.18785
1140,CV35,Midlands,12.34,2294521,553921,2023-04-18 08:56:58.870,Dispatched,Payment Gateway,DX Freight,31.44,12.23,2023-04-18,10.92,United Kingdom,13.2,0.144,0.1,592,CV35,52.212099,-1.578232
1141,B69,Midlands,21.22,2284814,553940,2023-04-05 09:16:54.057,Dispatched,On Account,Split,6760.44,0.0,2023-04-13,167.08,United Kingdom,1552.0,20.555320000000002,7.403645833333333,97,B69,52.501095,-2.030596
1142,B69,Midlands,21.22,2292218,553940,2023-04-14 13:06:19.487,Dispatched,On Account,DX Express,3138.0,0.0,2023-04-14,7.7,United Kingdom,22.16,0.184016,0.16666666666666666,97,B69,52.501095,-2.030596
1143,B69,Midlands,21.22,2293684,553940,2023-04-17 12:41:45.917,Dispatched,On Account,MFS,1747.08,19.99,2023-04-17,72.14,United Kingdom,500.0,1.748322,1.1875,97,B69,52.501095,-2.030596
1144,LE1,Midlands,24.7,2280212,554261,2023-03-30 15:59:17.793,Dispatched,On Account,DX Express,29.7,7.21,2023-03-30,6.8,United Kingdom,6.45,0.0402,0.045454545454545456,1452,LE1,52.63265,-1.128715
1145,LE1,Midlands,24.7,2285859,554261,2023-04-05 16:46:28.687,Dispatched,On Account,DX Express,15.9,7.2,2023-04-06,6.79,United Kingdom,3.2,0.02145,0.022727272727272728,1452,LE1,52.63265,-1.128715
1146,LE1,Midlands,24.7,2294033,554261,2023-04-17 15:08:47.247,Dispatched,On Account,DX Express,102.58,0.0,2023-04-20,7.7,United Kingdom,22.05,0.1197,0.16783216783216784,1452,LE1,52.63265,-1.128715
1147,WR6,Midlands,35.4,2278864,554266,2023-03-29 15:36:56.383,Dispatched,On Account,DX Freight,341.74,0.0,2023-03-29,40.15,United Kingdom,94.88,1.9934095238095237,1.0666666666666667,2903,WR6,52.21976,-2.350779
1148,WR6,Midlands,35.4,2282329,554266,2023-04-03 11:50:54.127,Dispatched,Sample,DX Express,0.0,0.0,2023-04-03,6.8,United Kingdom,11.55,0.081,0.03571428571428571,2903,WR6,52.21976,-2.350779
1149,GL7,Midlands,47.34,2295276,554282,2023-04-18 14:11:58.023,Dispatched,Sample,DX Express,0.0,0.0,2023-04-20,6.76,United Kingdom,6.5,0.018,0.016666666666666666,1033,GL7,51.729745,-1.855955
1150,WS2,Midlands,23.34,2293477,554553,2023-04-17 11:26:22.923,Dispatched,Payment Gateway,DX Freight,128.33,0.0,2023-04-17,14.77,United Kingdom,29.26,0.21819999999999998,0.18055555555555555,2916,WS2,52.589623,-2.008549
1151,GL20,Midlands,35.25,2280088,555165,2023-03-30 15:07:38.623,Dispatched,Payment Gateway,DX Express,18.7,7.21,2023-03-30,6.8,United Kingdom,1.96,0.0329,0.05555555555555555,1021,GL20,52.00733,-2.110356
1152,NN16,Midlands,37.18,2277251,555205,2023-03-28 13:37:06.743,Dispatched,On Account,MFS,469.16,0.0,2023-03-28,39.15,United Kingdom,199.34,1.56558,0.9812169312169312,1831,NN16,52.416547,-0.679679
1153,NN16,Midlands,37.18,2280508,555205,2023-03-31 09:10:14.307,Dispatched,On Account,DX Freight,284.4,19.99,2023-03-31,27.72,United Kingdom,63.0,4.704,2.5,1831,NN16,52.416547,-0.679679
1154,NN16,Midlands,37.18,2289241,555205,2023-04-12 09:13:55.987,Dispatched,On Account,MFS,441.5,0.0,2023-04-12,39.15,United Kingdom,176.99,1.57935,0.970026455026455,1831,NN16,52.416547,-0.679679
1155,NG16,Midlands,46.27,2290729,555720,2023-04-13 10:40:08.457,Dispatched,On Account,DX Express,125.5,0.0,2023-04-13,8.33,United Kingdom,25.0,0.103,0.19230769230769232,1799,NG16,53.038356,-1.281711
1156,B98,Midlands,15.62,2280228,555824,2023-03-30 16:07:03.090,Dispatched,On Account,MFS,288.91,0.0,2023-03-30,34.46,United Kingdom,94.94,0.7086700000000001,0.5892857142857143,120,B98,52.308748,-1.905814
1157,NG14,Midlands,48.62,2276064,555961,2023-03-27 14:56:17.603,Dispatched,Payment Gateway,DX Express,185.04,0.0,2023-03-27,6.81,United Kingdom,13.0,0.036,0.03333333333333333,1797,NG14,53.014252,-1.023714
1158,NG2,Midlands,41.48,2298879,556101,2023-04-21 12:52:08.350,Dispatched,On Account,DX Express,71.32,7.17,2023-04-21,6.76,United Kingdom,12.2,0.080462,0.04497354497354497,1803,NG2,52.931731,-1.132677
1159,LE4,Midlands,26.36,2295976,556279,2023-04-19 09:40:27.553,Dispatched,Payment Gateway,DX Express,465.05,0.0,2023-04-19,6.76,United Kingdom,20.0,0.064251,0.05555555555555555,1466,LE4,52.664858,-1.125051
1160,MK44,Midlands,49.31,2291098,556486,2023-04-13 13:18:46.697,Dispatched,On Account,DX Freight,206.05,0.0,2023-04-13,10.92,United Kingdom,19.5,3.375,1.25,1682,MK44,52.201139,-0.435438
1161,MK46,Midlands,39.94,2277555,556871,2023-03-28 15:36:25.893,Dispatched,Payment Gateway,DX Freight,135.78,0.0,2023-03-28,17.23,United Kingdom,35.88,0.32535000000000003,0.2138888888888889,1684,MK46,52.15748,-0.695984
1162,MK46,Midlands,39.94,2292528,556871,2023-04-14 15:44:39.673,Dispatched,Payment Gateway,DX Freight,107.26,0.0,2023-04-14,10.92,United Kingdom,18.6,0.2897,0.15555555555555556,1684,MK46,52.15748,-0.695984
1163,WV14,Midlands,24.71,2283735,557740,2023-04-04 11:26:25.500,Dispatched,On Account,DX Express,107.52,0.0,2023-04-05,6.79,United Kingdom,15.05,0.18893,0.16666666666666666,2929,WV14,52.558796,-2.078621
1164,NG11,Midlands,37.79,2296427,557766,2023-04-19 12:35:28.347,Dispatched,Paypal,DX Freight,70.55,12.67,2023-04-19,11.31,United Kingdom,20.87,0.38634500000000005,0.3833333333333333,1794,NG11,52.889513,-1.192261
1165,WS9,Midlands,20.91,2295100,557961,2023-04-18 12:52:15.357,Dispatched,Payment Gateway,DX Freight,151.69,0.0,2023-04-18,20.17,United Kingdom,43.7,0.24363999999999997,0.18333333333333332,2923,WS9,52.603195,-1.913883
1166,DE74,Midlands,32.8,2290576,558408,2023-04-13 09:26:55.023,Dispatched,Payment Gateway,DX Freight,183.04,0.0,2023-04-13,25.56,United Kingdom,57.06,0.020544,0.10333333333333333,665,DE74,52.844,-1.33
1167,B71,Midlands,20.31,2297705,559020,2023-04-20 12:08:46.913,Dispatched,On Account,DX Express,31.17,7.17,2023-04-20,6.76,United Kingdom,7.0,0.007,0.004830917874396135,100,B71,52.528811,-1.986258
1168,B64,Midlands,22.19,2277295,559082,2023-03-28 13:57:10.810,Dispatched,Payment Gateway,DX Freight,77.58,12.34,2023-03-28,11.02,United Kingdom,16.21,0.96599,0.5234848484848484,92,B64,52.474398,-2.069161
1169,GL2,Midlands,48.09,2275717,559139,2023-03-27 12:30:22.790,Dispatched,On Account,DX Express,76.85,8.54,2023-03-27,8.06,United Kingdom,23.5,0.0815,0.02717391304347826,1020,GL2,51.846,-2.267
1170,GL2,Midlands,48.09,2281235,559139,2023-03-31 15:44:08.760,Dispatched,On Account,DX Freight,136.6,0.0,2023-03-31,20.73,United Kingdom,45.0,0.036000000000000004,0.18518518518518517,1020,GL2,51.846,-2.267
1171,GL2,Midlands,48.09,2294103,559139,2023-04-17 15:41:15.623,Dispatched,On Account,MFS,492.88,0.0,2023-04-17,39.15,United Kingdom,93.26,0.401866,0.2896739130434782,1020,GL2,51.846,-2.267
1172,GL2,Midlands,48.09,2298470,559139,2023-04-21 09:06:23.647,Dispatched,On Account,MFS,191.88,0.0,2023-04-21,39.15,United Kingdom,111.48,1.0538399999999999,1.0,1020,GL2,51.846,-2.267
1173,B78,Midlands,15.08,2289591,559728,2023-04-12 11:36:00.377,Dispatched,On Account,DX Freight,186.4,0.0,2023-04-12,14.0,United Kingdom,28.0,0.2731,0.2,107,B78,52.594458,-1.68771
1174,CV6,Midlands,4.08,2282763,559786,2023-04-03 14:47:01.800,Dispatched,Paypal,DX Express,84.73,7.21,2023-04-03,6.8,United Kingdom,10.82,0.055414,0.01412037037037037,598,CV6,52.439743,-1.507503
1175,NG9,Midlands,39.73,2283515,559808,2023-04-04 10:00:55.307,Dispatched,On Account,MFS,1027.62,0.0,2023-04-04,39.15,United Kingdom,142.56,0.45460799999999996,0.24444444444444444,1822,NG9,52.931752,-1.241258
1176,B6,Midlands,15.88,2289980,560330,2023-04-12 14:32:16.767,Dispatched,On Account,MFS,251.4,0.0,2023-04-12,34.46,United Kingdom,125.4,0.264,0.16666666666666666,87,B6,52.510131,-1.882424
1177,DE14,Midlands,28.46,2288496,560543,2023-04-11 14:06:18.493,Dispatched,On Account,MFS,197.2,0.0,2023-04-11,39.15,United Kingdom,112.0,2.688,1.0,648,DE14,52.800485,-1.6229
1178,MK17,Midlands,44.82,2282162,560830,2023-04-03 10:42:03.300,Dispatched,Payment Gateway,DX Express,35.86,7.21,2023-04-03,6.8,United Kingdom,8.28,0.0116,0.013333333333333334,1672,MK17,51.997976,-0.718025
1179,NN7,Midlands,30.33,2294717,560840,2023-04-18 10:19:38.757,Dispatched,On Account,Split,2398.37,0.0,2023-04-18,305.66,United Kingdom,1301.69,15.396369285714286,7.426984126984127,1840,NN7,52.219249,-0.89951
1180,NN7,Midlands,30.33,2295915,560840,2023-04-19 09:13:05.693,Dispatched,On Account,DX Express,99.29,10.45,2023-04-19,9.86,United Kingdom,29.94,0.0434,0.02857142857142857,1840,NN7,52.219249,-0.89951
1181,NN16,Midlands,37.18,2276998,561056,2023-03-28 11:57:51.853,Dispatched,On Account,DX Freight,171.9,19.99,2023-03-28,28.11,United Kingdom,63.2,0.6654,0.35714285714285715,1831,NN16,52.416547,-0.679679
1182,NN16,Midlands,37.18,2290774,561056,2023-04-13 10:55:49.023,Dispatched,On Account,DX Freight,186.86,0.0,2023-04-13,29.41,United Kingdom,67.32000000000001,0.6038,0.44047619047619047,1831,NN16,52.416547,-0.679679
1183,NN6,Midlands,25.95,2289254,561225,2023-04-12 09:20:18.363,Dispatched,Paypal,DX Express,41.86,7.18,2023-04-12,6.77,United Kingdom,7.8,0.0431,0.05,1839,NN6,52.337401,-0.951797
1184,NN6,Midlands,25.95,2298448,561225,2023-04-21 08:47:05.803,Dispatched,Sample,DX Express,0.0,0.0,2023-04-21,6.76,United Kingdom,7.8,0.0431,0.05,1839,NN6,52.337401,-0.951797
1185,DE11,Midlands,26.43,2282693,561240,2023-04-03 14:23:17.517,Dispatched,On Account,MFS,327.94,0.0,2023-04-03,39.15,United Kingdom,129.28,1.1737,0.8333333333333333,645,DE11,52.77274,-1.542241
1186,DE11,Midlands,26.43,2294867,561240,2023-04-18 11:20:28.643,Dispatched,On Account,DX Freight,234.24,0.0,2023-04-18,35.57,United Kingdom,83.58000000000001,0.22369200000000003,0.25952380952380955,645,DE11,52.77274,-1.542241
1187,LE3,Midlands,19.66,2279432,561751,2023-03-30 10:24:52.730,Dispatched,On Account,DX Freight,140.96,0.0,2023-03-30,21.12,United Kingdom,45.92,0.44917,0.3566544566544566,1465,LE3,52.601742,-1.247737
1188,LE3,Midlands,19.66,2299263,561751,2023-04-21 16:41:53.087,Dispatched,On Account,DX Freight,168.06,0.0,2023-04-24,17.08,United Kingdom,35.8,0.33587,0.1715079365079365,1465,LE3,52.601742,-1.247737
1189,OX5,Midlands,40.08,2279795,562074,2023-03-30 12:53:59.457,Dispatched,Payment Gateway,DX Freight,184.08,0.0,2023-03-30,13.35,United Kingdom,25.06,0.29623000000000005,0.2016666666666667,1948,OX5,51.849922,-1.217133
1190,MK43,Midlands,46.14,2285383,562198,2023-04-05 13:26:49.207,Dispatched,On Account,DX Freight,120.0,19.99,2023-04-13,12.9,United Kingdom,24.22,0.599952,0.3637566137566137,1681,MK43,52.1155,-0.56655
